time,open,high,low,close,Plot,Plot
2022-07-17T17:00:00-04:00,1.0082,1.00847,1.0082,1.00841,167.61770480791063,116.28277841541247
2022-07-17T18:00:00-04:00,1.00841,1.00889,1.00786,1.00847,173.1912376938686,122.39929468874061
2022-07-17T19:00:00-04:00,1.00847,1.00979,1.00801,1.00973,180,127.74252508747175
2022-07-17T20:00:00-04:00,1.00973,1.00986,1.00866,1.00916,186.30029315240046,132.93616832929612
2022-07-17T21:00:00-04:00,1.00916,1.01113,1.00914,1.01087,188.39608602759,137.44565160065497
2022-07-17T22:00:00-04:00,1.01087,1.01144,1.01007,1.01014,191.87204336412609,142.07542261113332
2022-07-17T23:00:00-04:00,1.01014,1.01103,1.01014,1.01044,191.78993227625656,145.5675589631184
2022-07-18T00:00:00-04:00,1.01044,1.0104899999999999,1.00869,1.00913,191.6879982057149,149.10478814862148
2022-07-18T01:00:00-04:00,1.00913,1.01055,1.0087599999999999,1.00879,193.7680601976271,152.62799957264235
2022-07-18T02:00:00-04:00,1.00879,1.01119,1.00811,1.01107,188.3871747042828,155.21862074683145
2022-07-18T03:00:00-04:00,1.01107,1.01491,1.0103199999999999,1.01457,171.91578374084526,156.76013990843302
2022-07-18T04:00:00-04:00,1.01457,1.01492,1.01197,1.01304,164.37811552576855,158.66059601107048
2022-07-18T05:00:00-04:00,1.01304,1.0158,1.01237,1.01555,150.4948431071904,159.34431797637438
2022-07-18T06:00:00-04:00,1.01555,1.01753,1.01506,1.01563,146.552178148396,159.6608933240018
2022-07-18T07:00:00-04:00,1.01563,1.01597,1.01375,1.01424,143.45742771768874,162.00787110976498
2022-07-18T08:00:00-04:00,1.01424,1.01471,1.01192,1.01367,149.7882751809675,163.96119461052814
2022-07-18T09:00:00-04:00,1.01367,1.01658,1.01241,1.01552,154.92794929365405,166.30275082569813
2022-07-18T10:00:00-04:00,1.01552,1.02013,1.01545,1.0194,153.26020649598053,165.8349482255423
2022-07-18T11:00:00-04:00,1.0194,1.0198,1.01579,1.01601,157.3016824009489,166.63610775034678
2022-07-18T12:00:00-04:00,1.01601,1.01772,1.01589,1.01671,161.27400462594713,166.97434241083056
2022-07-18T13:00:00-04:00,1.01671,1.01774,1.01527,1.01545,167.58550425582334,167.09267923834878
2022-07-18T14:00:00-04:00,1.01545,1.0159799999999999,1.01502,1.01507,175.02040301718046,168.06317478546737
2022-07-18T15:00:00-04:00,1.01507,1.01559,1.01407,1.01433,183.16153236052153,170.56357413826717
2022-07-18T16:00:00-04:00,1.01433,1.01462,1.01408,1.0142,191.57367922189934,171.74332201161116
2022-07-18T17:00:00-04:00,1.0142,1.0147,1.0139,1.01466,201.17466539843133,173.66043210142976
2022-07-18T18:00:00-04:00,1.01466,1.01486,1.01414,1.01418,210.84675016139417,176.35232002872434
2022-07-18T19:00:00-04:00,1.01418,1.0147,1.01385,1.01465,222.53341740204638,178.3555189504647
2022-07-18T20:00:00-04:00,1.01465,1.01484,1.01284,1.01287,236.12770096581198,180.9595278789339
2022-07-18T21:00:00-04:00,1.01287,1.01367,1.01193,1.01227,251.34204698597287,183.9525658685873
2022-07-18T22:00:00-04:00,1.01227,1.01349,1.01227,1.0129299999999999,267.3371725963688,186.66567644764024
2022-07-18T23:00:00-04:00,1.0129299999999999,1.01383,1.01238,1.01267,286.34715344098873,189.7826538296676
2022-07-19T00:00:00-04:00,1.01267,1.01434,1.01242,1.0128,305.6118394879306,192.55503249481154
2022-07-19T01:00:00-04:00,1.0128,1.01545,1.01272,1.01472,322.34382452041405,195.09752265878075
2022-07-19T02:00:00-04:00,1.01472,1.01688,1.01455,1.01665,349.8551580885852,196.9700025252372
2022-07-19T03:00:00-04:00,1.01665,1.02438,1.01651,1.02414,31.200930314009277,195.09359045902303
2022-07-19T04:00:00-04:00,1.02414,1.02534,1.02251,1.02438,60.04388757664172,192.73369101199887
2022-07-19T05:00:00-04:00,1.02438,1.02589,1.02202,1.02417,80.01899905817035,189.42181919072465
2022-07-19T06:00:00-04:00,1.02417,1.02692,1.02416,1.02645,94.74684267959161,184.12257014908906
2022-07-19T07:00:00-04:00,1.02645,1.02672,1.02507,1.02535,107.672915575791,180
2022-07-19T08:00:00-04:00,1.02535,1.02542,1.02245,1.02288,122.23506486209862,176.1577830617416
2022-07-19T09:00:00-04:00,1.02288,1.02565,1.02284,1.02416,133.4122607177425,172.8136712749813
2022-07-19T10:00:00-04:00,1.02416,1.02648,1.02288,1.02457,144.35615902316758,170.1606491192625
2022-07-19T11:00:00-04:00,1.02457,1.02549,1.0231,1.02386,154.65232678660323,167.8501439422172
2022-07-19T12:00:00-04:00,1.02386,1.02452,1.02297,1.02404,164.4099073482582,166.60066003316675
2022-07-19T13:00:00-04:00,1.02404,1.0244199999999999,1.02346,1.02354,173.94377447645746,164.542861033247
2022-07-19T14:00:00-04:00,1.02354,1.02365,1.0225899999999999,1.02318,183.6620308687672,164.54912921489165
2022-07-19T15:00:00-04:00,1.02318,1.02318,1.02212,1.02215,194.57736459548408,165.59172881051813
2022-07-19T16:00:00-04:00,1.02215,1.02274,1.02215,1.02241,205.17328123151572,166.23745497250968
2022-07-19T17:00:00-04:00,1.02241,1.02323,1.02231,1.02279,216.168804092308,166.64617201771344
2022-07-19T18:00:00-04:00,1.02279,1.02413,1.02268,1.02354,225.99734546215626,166.99856954331875
2022-07-19T19:00:00-04:00,1.02354,1.02367,1.023,1.02304,236.35513620269927,167.7688414354983
2022-07-19T20:00:00-04:00,1.02304,1.02487,1.02304,1.0246,247.30908397987778,168.15972577256213
2022-07-19T21:00:00-04:00,1.0246,1.02467,1.0233,1.02338,261.08605921948595,169.04348209481188
2022-07-19T22:00:00-04:00,1.02338,1.02429,1.02313,1.02419,283.1251809367089,169.7028816573636
2022-07-19T23:00:00-04:00,1.02419,1.02459,1.02394,1.02432,335.1880496954536,170.873669110611
2022-07-20T00:00:00-04:00,1.02432,1.02481,1.02416,1.02436,39.14423060911901,171.853455048542
2022-07-20T01:00:00-04:00,1.02436,1.02472,1.02356,1.02379,54.37694076065437,173.75358721234727
2022-07-20T02:00:00-04:00,1.02379,1.02507,1.02285,1.025,71.84298799514946,174.91857529977284
2022-07-20T03:00:00-04:00,1.025,1.02731,1.0221,1.02258,87.8912574700849,177.14569166230964
2022-07-20T04:00:00-04:00,1.02258,1.0244,1.02192,1.02313,112.24716778797593,178.6500213078882
2022-07-20T05:00:00-04:00,1.02313,1.02528,1.02296,1.02512,130.0532278580207,179.23362691336013
2022-07-20T06:00:00-04:00,1.02512,1.02514,1.0173,1.01975,180,182.77996190153573
2022-07-20T07:00:00-04:00,1.01975,1.02142,1.01807,1.01908,234.48448395096932,187.9560822623561
2022-07-20T08:00:00-04:00,1.01908,1.02206,1.01795,1.02108,256.7091547023388,191.78523057680172
2022-07-20T09:00:00-04:00,1.02108,1.02377,1.02087,1.02156,272.5499000577935,196.4133397302764
2022-07-20T10:00:00-04:00,1.02156,1.02258,1.02039,1.02124,285.698727035215,201.22824765817586
2022-07-20T11:00:00-04:00,1.02124,1.02173,1.01955,1.02149,298.5874997629307,205.4721886220163
2022-07-20T12:00:00-04:00,1.02149,1.02173,1.01829,1.01902,306.9458413868516,210.4628631375034
2022-07-20T13:00:00-04:00,1.01902,1.01931,1.01553,1.01575,311.67639397223127,217.30769863753358
2022-07-20T14:00:00-04:00,1.01575,1.01774,1.01569,1.01773,319.94839297893986,224.73865333375107
2022-07-20T15:00:00-04:00,1.01773,1.0184,1.01739,1.01774,327.61667808893003,231.2016567808249
2022-07-20T16:00:00-04:00,1.01774,1.01836,1.01738,1.01761,333.95026385403247,237.91980778906034
2022-07-20T17:00:00-04:00,1.01761,1.01807,1.01733,1.0179,341.7362669949122,244.38619692098166
2022-07-20T18:00:00-04:00,1.0179,1.01877,1.0178099999999999,1.0181499999999999,347.42063398024084,250.86660595580702
2022-07-20T19:00:00-04:00,1.0181499999999999,1.01846,1.01766,1.01808,355.0537401839189,257.42347405562515
2022-07-20T20:00:00-04:00,1.01808,1.01935,1.01782,1.01869,2.342351397839991,264.1346958286047
2022-07-20T21:00:00-04:00,1.01869,1.01949,1.0181499999999999,1.01939,10.554236472620047,271.1013169107471
2022-07-20T22:00:00-04:00,1.01939,1.02104,1.01911,1.02095,21.384921163261623,278.52486513019335
2022-07-20T23:00:00-04:00,1.02095,1.02135,1.0204199999999999,1.02089,33.34249831724516,286.3798548865831
2022-07-21T00:00:00-04:00,1.02089,1.02254,1.02054,1.0223,46.110630467750326,295.58688507840384
2022-07-21T01:00:00-04:00,1.0223,1.02284,1.02108,1.02229,62.19590652855942,306.12842620984475
2022-07-21T02:00:00-04:00,1.02229,1.02305,1.02012,1.02055,77.38957922500326,316.7829957830746
2022-07-21T03:00:00-04:00,1.02055,1.02178,1.01901,1.01959,94.81427125584645,327.91257351812135
2022-07-21T04:00:00-04:00,1.01959,1.01966,1.01708,1.01911,111.87689181664449,339.28752547477546
2022-07-21T05:00:00-04:00,1.01911,1.01912,1.01658,1.01818,129.98929278984076,348.85511638157647
2022-07-21T06:00:00-04:00,1.01818,1.01991,1.01801,1.01888,152.48906397320647,357.5312093119112
2022-07-21T07:00:00-04:00,1.01888,1.01967,1.0179,1.0190299999999999,180,0
2022-07-21T08:00:00-04:00,1.0190299999999999,1.0278,1.01882,1.02647,175.64630524618175,8.978942543035032
2022-07-21T09:00:00-04:00,1.02647,1.0275,1.01534,1.02122,192.92951005624997,13.644549930345207
